accuracy,avg_reaction_time,mistakes,current_level,streak,game_type,next_level
70.5,1.55,2,3,-1,routine,3
79.6,3.87,1,5,-3,attention,4
98.7,1.51,0,1,0,routine,2
67.5,4.34,2,5,-2,routine,4
94.0,1.36,1,1,1,attention,2
87.1,2.91,3,3,-3,pattern,3
87.9,2.51,1,1,0,routine,1
63.7,3.26,4,5,1,memory,4
73.2,1.98,3,1,2,attention,1
61.6,3.13,4,4,-1,pattern,3
61.6,0.71,2,3,2,pattern,4
50.1,3.56,4,5,-3,memory,4
89.5,2.38,1,2,-1,routine,2
74.5,1.92,2,3,-3,memory,3
85.5,0.85,0,2,1,routine,3
74.7,2.13,2,5,-3,memory,5
71.2,1.59,1,3,3,pattern,3
57.5,3.92,6,5,0,routine,4
74.3,4.09,3,5,3,routine,4
86.0,2.51,1,3,3,attention,4
57.2,2.42,2,5,0,pattern,4
42.8,3.87,4,5,1,routine,4
93.4,3.13,1,4,-2,memory,4
50.7,4.19,3,5,0,memory,4
93.4,2.35,0,2,-3,routine,2
76.1,1.35,3,2,2,memory,2
71.5,3.37,1,4,1,routine,4
78.6,3.11,1,3,-1,memory,3
90.8,2.58,1,3,2,routine,3
86.4,2.17,1,2,1,memory,3
99.4,1.39,2,1,-3,routine,1
74.8,3.74,1,4,2,pattern,4
71.1,3.7,3,4,0,routine,3
75.5,2.22,1,2,1,memory,2
74.3,2.56,3,4,1,memory,4
79.3,3.9,3,4,1,memory,3
82.1,2.53,4,3,0,routine,3
67.1,2.93,1,2,-3,memory,1
73.8,2.73,0,4,0,routine,4
100.0,1.64,0,1,-3,attention,2
97.1,0.6,0,2,1,pattern,3
77.4,2.66,2,2,0,pattern,2
96.7,2.16,0,3,1,pattern,4
90.4,3.82,0,3,2,memory,3
100.0,2.78,0,3,-2,pattern,3
88.7,1.07,4,1,3,attention,2
64.6,2.02,1,3,-2,attention,3
100.0,1.32,0,1,0,memory,2
69.5,4.09,1,5,1,pattern,4
100.0,1.43,1,2,2,routine,3
100.0,1.26,0,1,-3,routine,2
62.2,2.85,2,3,-2,routine,2
54.6,3.46,4,5,0,routine,4
77.0,2.14,2,2,-2,memory,2
87.0,2.42,1,2,0,pattern,2
83.8,1.7,4,1,2,pattern,1
82.4,2.34,3,3,1,routine,3
100.0,1.72,0,2,2,routine,3
66.7,2.49,4,4,1,attention,4
86.5,1.59,1,1,3,memory,2
61.2,2.83,6,5,-2,routine,4
75.7,1.73,1,2,-3,attention,2
73.7,2.04,1,1,2,attention,1
88.6,2.77,3,4,1,routine,4
78.3,1.86,1,2,-1,attention,2
100.0,0.72,0,1,0,memory,2
76.6,1.9,3,4,-3,attention,4
52.3,4.25,6,5,2,routine,4
100.0,1.87,0,1,-2,attention,2
78.0,1.17,2,2,-1,routine,2
40.5,3.26,4,5,3,memory,4
69.8,2.3,6,2,2,attention,1
100.0,2.29,1,3,2,attention,4
85.2,2.88,0,2,-1,memory,2
100.0,2.06,2,2,0,attention,3
96.0,2.54,1,2,3,attention,3
51.9,3.33,7,5,-1,pattern,4
82.7,1.73,0,2,-3,memory,2
71.5,3.58,2,4,0,pattern,3
70.0,2.94,1,4,2,memory,4
69.5,3.83,3,5,2,memory,4
100.0,2.26,0,1,0,pattern,2
79.8,1.21,0,1,-2,memory,2
71.4,3.61,2,3,3,pattern,3
76.4,2.47,3,2,0,pattern,2
52.8,4.01,8,5,2,pattern,4
74.5,1.33,1,1,2,attention,2
80.7,3.44,3,4,0,pattern,4
55.0,3.42,3,4,0,attention,3
59.3,4.21,4,5,0,memory,4
100.0,0.74,0,1,-3,memory,2
100.0,1.43,0,3,-3,attention,4
73.8,3.5,1,4,-1,memory,4
53.7,2.35,3,5,1,pattern,5
48.4,1.79,7,3,3,pattern,2
100.0,1.32,1,2,2,routine,3
100.0,1.75,1,1,2,pattern,2
92.6,1.55,0,1,-1,pattern,2
100.0,1.16,0,1,0,routine,2
92.3,2.46,0,1,2,pattern,2
89.5,1.54,2,2,-3,attention,2
55.9,4.02,6,4,-2,routine,3
53.4,2.73,4,4,-3,memory,3
93.0,1.21,0,1,-3,attention,2
75.6,2.3,0,3,1,routine,3
93.8,2.48,2,4,3,routine,5
97.3,2.38,1,2,0,pattern,3
95.6,2.56,0,3,3,routine,4
64.6,3.07,1,3,-3,routine,2
86.2,0.82,0,2,0,routine,3
53.2,2.37,2,4,-1,routine,3
80.5,2.08,3,2,-2,attention,2
77.2,2.76,1,3,-3,routine,3
42.8,2.98,5,5,1,attention,4
62.1,2.36,5,3,-2,pattern,2
100.0,2.34,0,2,0,attention,3
61.1,3.01,0,4,-3,attention,3
84.8,1.76,0,3,0,memory,4
69.3,3.65,6,4,0,pattern,3
72.0,3.08,2,2,-1,pattern,1
90.7,2.41,0,5,-3,memory,5
73.2,2.91,2,5,1,memory,5
76.1,3.64,4,3,-2,memory,2
92.4,0.69,0,1,-1,routine,2
81.6,2.61,1,2,3,attention,2
73.0,1.86,3,3,1,attention,3
93.2,2.77,0,3,-3,pattern,3
83.2,2.32,0,2,0,memory,2
54.3,3.52,7,5,-3,pattern,4
100.0,2.1,1,1,-2,routine,1
76.6,3.23,2,3,1,attention,3
71.9,2.32,1,4,-2,routine,4
100.0,2.06,0,2,1,memory,3
56.6,2.13,1,3,3,attention,3
74.6,2.99,3,4,2,routine,4
89.0,2.6,1,1,2,pattern,1
71.5,3.25,3,4,2,pattern,4
77.2,2.12,1,1,3,attention,2
66.2,2.69,4,4,-3,attention,3
38.5,2.45,5,3,-2,attention,2
92.3,3.24,0,4,3,routine,4
89.6,2.46,0,1,-1,pattern,1
100.0,1.35,0,1,2,routine,2
98.3,0.8,0,2,-2,pattern,3
77.0,0.6,2,1,3,pattern,2
57.1,2.71,4,5,-1,pattern,4
87.8,0.93,2,1,2,routine,2
35.2,5.06,4,5,1,memory,4
76.4,3.15,1,4,-2,attention,4
94.1,2.81,1,4,-1,attention,4
86.2,2.05,0,4,3,memory,5
58.9,2.51,3,5,-3,attention,4
84.9,3.06,2,3,-1,attention,3
52.7,2.72,4,4,-1,memory,3
55.4,3.79,4,4,-3,pattern,3
96.4,1.63,0,1,0,attention,2
100.0,1.7,0,1,2,memory,2
76.0,1.36,1,3,-2,memory,3
71.5,2.98,1,4,-2,routine,4
69.7,2.93,6,4,-2,pattern,3
87.7,2.76,1,3,3,attention,3
52.3,3.36,5,4,3,routine,3
78.0,0.6,1,2,1,memory,3
77.3,1.67,2,2,-3,pattern,2
100.0,0.71,0,1,-1,memory,2
100.0,0.99,0,1,2,memory,2
54.2,2.53,4,3,-1,memory,2
77.4,2.47,0,2,2,routine,2
92.9,2.52,2,1,-3,routine,1
57.9,3.49,2,5,0,attention,4
87.5,2.38,2,1,-1,attention,1
77.8,1.56,0,1,2,routine,2
78.6,2.4,2,3,-1,memory,3
84.5,1.81,3,1,0,routine,1
75.6,1.81,1,4,2,memory,5
87.8,1.98,0,2,-1,routine,2
70.2,3.7,1,4,-3,routine,3
100.0,0.96,0,1,-2,attention,2
85.2,1.65,0,3,0,pattern,4
82.8,2.51,3,1,-1,routine,1
54.9,3.64,7,5,1,routine,4
57.2,2.47,4,4,-2,routine,3
74.3,2.19,2,2,-2,memory,2
55.5,2.12,10,3,-2,memory,2
76.1,1.22,2,3,3,routine,4
90.9,2.55,1,3,3,routine,3
99.7,2.4,0,1,2,pattern,2
61.0,2.81,4,4,-1,pattern,3
92.1,2.36,0,3,3,attention,4
67.1,3.01,4,5,1,routine,4
62.3,2.66,3,4,0,pattern,3
94.2,1.4,0,3,2,attention,4
95.3,1.44,0,1,-3,attention,2
86.5,3.03,0,3,0,pattern,3
60.5,4.88,3,5,-1,attention,4
67.8,3.46,4,5,2,routine,4
88.5,2.68,1,4,0,memory,4
69.7,2.81,3,4,2,attention,4
100.0,1.44,0,1,-1,attention,2
70.2,3.42,4,5,-1,memory,4
95.7,2.5,2,1,-2,pattern,1
49.1,3.57,2,5,2,pattern,4
77.0,2.98,1,3,0,routine,3
96.2,1.89,1,2,0,memory,3
55.9,3.36,0,4,-1,memory,3
74.7,3.01,4,5,0,routine,4
88.9,1.37,1,2,1,routine,3
85.9,2.12,0,1,-1,pattern,1
63.3,3.35,2,5,1,pattern,4
83.7,2.97,2,4,3,pattern,4
83.7,2.74,3,2,2,attention,2
73.9,2.62,3,4,1,memory,4
77.2,2.11,0,2,-2,memory,2
66.8,3.48,1,5,-3,attention,4
72.4,4.48,2,4,-1,memory,3
63.3,2.39,7,4,-2,pattern,3
86.2,1.76,0,2,2,pattern,3
59.9,3.56,5,5,-1,memory,4
58.7,2.8,2,3,1,routine,2
67.7,1.95,2,2,0,attention,2
57.4,3.78,3,5,3,attention,4
81.0,1.67,1,1,-2,attention,1
66.4,3.15,5,5,-3,memory,4
63.8,3.08,3,4,1,routine,3
85.4,2.32,2,2,-1,pattern,2
50.9,4.02,2,5,0,memory,4
93.9,1.41,0,1,0,memory,2
57.7,2.71,3,4,-1,attention,3
82.4,1.75,0,3,2,pattern,4
90.9,2.53,0,3,-1,attention,3
53.3,3.11,4,5,-1,attention,4
87.1,2.33,1,2,2,attention,3
91.6,2.93,1,3,-2,memory,3
88.6,2.69,1,2,-2,pattern,2
73.4,2.57,1,2,0,pattern,2
70.1,2.22,1,3,-1,routine,3
73.1,2.91,4,5,2,memory,4
100.0,1.17,0,1,1,pattern,2
84.2,2.13,2,3,-3,pattern,3
75.5,3.35,1,5,3,memory,5
86.9,1.97,4,2,1,memory,2
100.0,0.6,0,1,-3,attention,2
91.5,0.78,0,2,0,attention,3
76.6,0.77,2,1,0,memory,2
97.5,3.17,1,5,-3,pattern,5
84.9,1.28,0,1,-2,attention,2
63.9,2.41,2,4,2,pattern,4
65.1,2.34,1,5,2,routine,5
88.6,2.08,1,2,2,attention,3
88.0,0.94,2,1,3,attention,2
67.5,2.26,1,4,3,routine,4
100.0,2.32,1,2,-2,attention,2
95.4,1.53,1,1,1,attention,2
77.5,2.6,2,4,-1,attention,4
71.4,3.04,3,3,0,pattern,2
97.0,1.82,0,2,1,attention,3
65.4,2.06,4,2,-2,memory,1
58.1,4.45,3,5,-2,memory,4
73.2,1.42,4,2,3,attention,2
80.2,1.93,2,2,1,pattern,2
99.2,1.65,1,2,-3,pattern,2
97.7,2.87,0,2,-2,attention,2
78.6,2.89,0,4,2,pattern,4
66.5,3.47,2,4,1,memory,3
55.0,3.53,2,5,-2,memory,4
100.0,1.95,0,3,1,memory,4
80.2,1.69,0,2,-3,routine,2
91.2,2.73,1,2,-1,routine,2
83.8,2.3,1,3,3,memory,3
75.7,3.82,0,5,1,pattern,5
100.0,1.65,0,1,-1,routine,2
56.0,3.06,3,4,3,pattern,3
62.9,2.36,3,5,2,attention,5
93.0,1.61,0,1,1,attention,2
55.6,3.89,2,5,-2,pattern,4
78.4,3.17,0,4,-1,memory,4
100.0,1.43,2,1,0,memory,2
76.6,1.59,2,1,-1,routine,1
64.0,2.7,1,4,2,attention,4
72.7,2.56,0,2,3,routine,3
61.2,2.87,0,2,1,routine,2
90.0,2.45,1,3,1,memory,4
62.4,3.09,3,5,3,memory,5
79.8,2.44,1,3,-2,memory,3
76.5,3.68,2,5,-2,memory,4
65.4,2.55,8,5,1,routine,4
98.2,2.75,0,1,-1,attention,1
73.3,1.44,4,3,-1,memory,3
83.0,2.18,0,5,0,pattern,5
44.4,2.79,3,5,-3,pattern,4
90.3,3.1,1,3,2,pattern,3
65.3,2.98,1,4,1,pattern,4
77.9,0.88,2,2,3,routine,3
75.3,4.54,2,5,-2,pattern,4
82.4,1.65,3,1,-3,attention,1
65.8,2.64,4,4,-2,memory,3
73.1,1.77,2,2,-1,attention,2
77.0,1.32,2,1,-2,routine,1
58.9,3.77,0,5,1,routine,4
98.0,1.95,1,2,-1,attention,3
100.0,1.91,0,1,1,attention,2
47.7,3.7,5,5,-3,attention,4
89.2,2.03,2,1,1,memory,2
79.0,2.58,2,2,1,attention,2
54.0,4.8,6,5,0,routine,4
60.8,3.68,1,4,3,routine,4
85.9,1.08,1,1,-1,memory,2
47.7,2.64,3,3,-3,pattern,2
96.4,3.08,0,2,0,memory,2
85.7,2.23,0,3,-3,pattern,3
70.6,3.05,3,4,-3,attention,3
72.9,3.74,3,4,0,memory,3
63.9,4.13,2,5,0,memory,4
50.0,2.89,7,5,1,pattern,4
44.5,3.06,4,5,2,routine,4
95.4,2.16,0,3,1,memory,4
90.7,2.81,0,3,-3,attention,3
57.8,2.99,4,4,3,routine,3
83.6,2.76,2,3,-1,attention,3
71.6,1.92,1,4,-3,pattern,4
98.2,1.9,0,1,1,memory,2
81.3,4.31,3,5,-1,memory,4
83.7,2.71,2,3,-3,routine,3
82.8,3.46,1,4,1,memory,4
54.4,2.17,3,4,1,memory,3
76.8,1.6,4,1,0,pattern,1
100.0,1.41,0,1,-3,pattern,2
91.1,1.78,2,2,-1,routine,2
90.1,3.05,1,2,-2,memory,2
33.8,3.1,7,5,1,memory,4
83.3,2.56,0,3,1,pattern,3
100.0,1.96,0,1,-1,routine,2
78.1,1.81,5,3,-2,pattern,3
49.9,2.69,5,2,-1,pattern,1
75.8,2.91,6,4,1,memory,3
50.9,2.74,1,4,3,pattern,3
69.5,1.37,4,2,2,attention,2
92.2,0.96,0,2,2,attention,3
81.5,1.23,0,2,2,routine,3
90.8,2.27,1,2,0,memory,2
75.4,3.57,1,3,-1,attention,3
76.6,2.4,5,3,-1,pattern,3
100.0,1.05,0,1,-3,attention,2
75.8,3.85,2,4,3,routine,4
92.9,1.66,0,2,-2,attention,3
78.0,1.72,2,3,-1,attention,3
100.0,0.6,0,1,0,pattern,2
65.6,5.03,4,5,-3,pattern,4
55.7,3.23,5,5,3,attention,4
73.6,1.22,2,1,-1,memory,1
61.3,3.76,3,5,1,pattern,4
51.0,3.08,2,4,-1,pattern,3
90.9,3.73,0,4,2,routine,4
47.8,3.46,2,5,-1,attention,4
64.4,0.6,2,1,0,attention,1
56.1,3.3,3,3,1,routine,2
90.2,2.29,0,2,-2,routine,2
69.5,3.34,2,5,-3,pattern,4
63.6,3.22,4,4,-2,routine,3
78.3,3.01,1,4,-3,memory,4
60.3,3.64,4,5,3,pattern,4
60.5,4.92,1,5,-2,attention,4
47.6,2.49,1,5,-1,pattern,4
96.4,3.08,0,3,3,routine,3
94.3,1.28,1,1,0,attention,2
82.4,2.77,0,4,0,memory,4
72.2,2.93,2,5,-1,routine,4
51.8,3.45,2,5,-3,memory,4
63.4,2.38,3,5,1,routine,4
72.6,3.48,2,5,-1,routine,4
94.6,3.37,0,3,1,routine,3
88.4,1.51,1,1,3,attention,2
64.9,3.49,4,5,0,pattern,4
90.0,2.4,2,1,-1,routine,1
79.8,3.03,0,3,0,memory,3
100.0,1.95,0,1,3,routine,2
83.7,0.75,0,2,3,routine,3
94.8,2.7,0,2,-1,pattern,2
70.5,2.8,5,2,1,attention,1
51.3,2.81,5,3,1,memory,2
64.1,4.44,3,5,-3,pattern,4
91.8,3.48,1,5,-1,routine,5
84.1,0.73,1,2,3,routine,3
71.4,3.53,5,4,1,routine,3
80.2,1.78,5,2,-2,routine,2
100.0,1.54,1,1,-3,attention,2
68.1,3.41,7,3,3,memory,2
75.1,2.2,1,3,1,pattern,3
85.1,3.08,1,3,-2,attention,3
56.2,2.96,3,4,1,attention,3
41.6,3.72,8,5,0,routine,4
79.1,2.07,4,2,-1,pattern,2
76.0,2.6,2,3,-2,pattern,3
77.8,1.89,0,1,0,pattern,2
59.0,2.89,7,3,2,routine,2
93.6,2.13,0,3,-1,routine,4
79.1,2.38,0,2,0,attention,2
80.4,2.97,2,3,-2,routine,3
63.1,3.63,3,3,3,pattern,2
88.8,2.46,1,3,-1,routine,3
86.3,2.16,0,2,-1,routine,3
57.2,3.35,5,4,2,attention,3
56.0,3.69,6,4,0,routine,3
83.1,2.99,0,4,1,routine,4
92.2,1.35,1,1,-3,attention,2
67.3,3.04,2,4,3,memory,4
99.1,1.97,0,1,3,routine,2
69.0,3.79,2,5,1,memory,4
59.1,3.35,7,5,1,memory,4
80.8,2.46,2,3,3,attention,3
43.7,4.8,6,5,-2,pattern,4
74.6,3.13,1,4,0,routine,4
71.4,2.81,3,5,-1,pattern,5
69.9,3.73,2,3,1,routine,3
71.6,3.32,2,4,-3,routine,3
74.6,3.74,2,5,1,routine,4
91.0,1.07,1,1,0,routine,2
80.8,3.68,0,5,1,memory,5
76.7,2.98,2,3,0,memory,3
51.4,4.11,0,4,-3,memory,3
89.0,2.58,1,4,1,memory,4
77.8,1.89,1,2,-3,routine,2
100.0,2.55,2,2,-1,attention,2
87.8,2.13,1,2,-1,routine,2
92.9,2.2,0,3,-3,attention,3
84.8,1.38,0,2,1,routine,3
73.8,4.47,2,4,2,attention,3
74.9,2.86,3,3,-3,memory,2
91.4,3.31,1,3,1,routine,3
92.3,0.71,0,2,-2,pattern,3
72.8,2.77,2,4,1,memory,4
79.4,2.65,4,3,3,pattern,3
73.7,2.33,1,3,3,routine,3
58.0,2.7,2,5,2,routine,5
48.0,2.7,10,5,-1,routine,4
85.2,1.93,0,4,1,pattern,4
73.2,3.74,1,5,1,routine,5
57.9,3.21,3,5,1,attention,4
94.5,3.15,1,3,3,routine,3
69.6,1.0,3,1,1,memory,1
72.5,2.49,4,5,-1,routine,4
89.0,3.69,2,5,0,attention,5
77.1,2.05,1,3,1,memory,3
96.9,0.92,0,1,3,routine,2
89.5,2.48,0,4,3,memory,5
37.4,3.53,3,4,0,pattern,3
88.3,1.27,1,1,-2,routine,2
80.8,3.8,1,5,1,memory,5
69.9,2.11,2,3,0,routine,3
83.6,2.92,3,3,2,attention,3
79.1,1.67,1,2,-1,pattern,2
81.8,2.24,1,1,-3,pattern,1
92.5,1.11,0,1,-1,routine,2
73.3,2.83,0,3,-3,attention,3
44.7,3.16,3,4,1,pattern,3
100.0,1.81,0,1,-2,memory,2
86.3,3.06,0,2,-3,attention,2
89.3,2.66,0,3,0,memory,3
79.7,1.74,0,2,1,attention,3
85.7,1.99,3,2,2,routine,2
84.5,1.74,0,1,0,routine,2
81.3,1.33,3,1,2,routine,2
82.0,3.15,1,4,3,routine,4
79.1,1.36,4,3,-1,attention,3
86.3,1.86,1,1,3,attention,2
83.1,1.97,2,2,0,attention,2
65.5,4.63,2,5,-2,pattern,4
65.8,2.3,2,4,1,pattern,4
75.0,3.03,3,5,3,attention,5
71.3,2.63,0,4,3,attention,4
50.8,2.82,6,5,-1,pattern,4
91.3,1.67,0,1,0,pattern,2
92.7,2.89,0,3,1,attention,3
77.1,2.1,1,2,1,attention,2
97.5,2.43,0,2,0,memory,3
65.6,2.13,4,3,-1,routine,2
79.9,2.46,3,4,0,memory,4
57.3,4.19,10,5,0,memory,4
100.0,1.9,1,1,-2,memory,2
91.4,0.82,1,1,-3,routine,2
72.7,2.21,5,3,3,pattern,3
63.5,3.34,3,5,-1,routine,4
82.2,1.9,0,2,1,pattern,3
83.5,3.19,3,4,1,attention,4
100.0,1.8,0,2,1,memory,3
95.5,3.97,0,5,1,memory,5
100.0,0.6,0,1,2,pattern,2
70.8,3.01,1,4,-2,routine,4
84.1,1.71,2,3,3,pattern,4
98.1,2.58,0,1,-2,memory,1
50.7,4.2,9,5,2,routine,4
76.2,3.41,0,5,-3,pattern,5
51.4,2.28,2,5,3,routine,5
65.2,3.1,3,4,-2,pattern,3
92.7,1.01,1,1,-2,pattern,2
77.7,3.78,3,5,0,pattern,4
50.1,2.66,3,5,-3,pattern,4
100.0,2.46,0,2,-2,memory,3
70.7,3.39,4,5,-1,pattern,4
77.5,1.69,4,3,3,memory,3
86.1,1.45,1,2,2,memory,3
77.7,2.99,2,3,-3,attention,2
90.3,1.67,2,2,3,attention,3
83.5,1.93,2,1,0,memory,1
100.0,2.28,1,1,-1,memory,1
58.9,3.87,3,5,3,attention,4
86.7,1.48,1,2,0,memory,2
90.4,2.95,1,3,3,attention,3
83.7,2.39,1,2,3,attention,2
87.9,1.64,0,1,0,attention,2
83.0,2.83,1,4,0,routine,4
80.2,2.44,0,4,-3,attention,4
68.9,3.52,4,5,1,pattern,4
59.6,3.76,3,4,3,attention,3
89.8,1.7,2,1,-3,memory,1
67.0,1.22,6,3,-3,pattern,2
66.2,3.14,3,4,3,attention,4
64.1,3.86,0,5,1,pattern,5
91.0,0.96,2,1,1,attention,2
88.9,2.86,1,4,3,attention,5
100.0,1.5,0,1,1,attention,2
77.6,1.69,0,2,2,memory,3
74.0,3.76,3,5,3,memory,4
56.4,3.87,5,4,-2,attention,3
86.6,0.78,1,2,3,routine,3
85.8,2.55,2,3,-2,pattern,3
70.4,3.18,5,5,1,pattern,4
76.8,1.14,0,2,-3,routine,2
90.3,2.73,0,4,0,routine,4
100.0,1.4,0,3,-3,pattern,4
100.0,0.7,1,1,0,routine,2
93.6,3.47,1,3,-2,attention,3
64.6,2.75,3,4,3,attention,4
94.9,1.94,0,2,-3,attention,3
87.7,1.9,0,3,2,attention,4
77.8,2.56,3,3,3,pattern,3
88.0,2.26,0,1,-1,attention,1
60.4,3.77,4,5,1,memory,4
54.5,2.87,3,4,0,pattern,3
78.1,4.12,3,4,-2,memory,3
99.0,1.66,1,2,3,memory,3
69.8,2.27,3,3,-3,memory,3
74.6,2.25,3,2,1,attention,2
73.2,3.24,1,4,3,routine,4
56.0,1.78,2,4,2,attention,4
54.9,3.67,1,4,-1,pattern,3
89.7,2.82,2,2,3,routine,2
80.7,2.87,3,3,1,pattern,3
100.0,1.82,1,1,2,memory,2
92.4,1.51,0,2,2,memory,3
100.0,0.75,0,1,3,pattern,2
64.1,2.67,3,4,-2,routine,3
52.3,3.11,5,4,-1,attention,3
84.0,2.81,1,3,0,attention,3
52.7,2.35,4,4,2,attention,3
81.3,2.3,2,2,2,memory,2
85.6,2.11,3,2,2,routine,2
63.1,2.1,0,3,-3,routine,3
34.8,2.83,3,5,1,pattern,4
91.9,1.6,2,2,3,routine,3
89.1,3.13,0,3,2,routine,3
85.5,2.0,2,2,3,attention,3
96.8,2.23,1,2,0,routine,3
62.3,3.19,3,5,3,attention,4
100.0,3.39,1,3,1,routine,3
81.3,2.95,0,5,3,routine,5
64.8,2.17,1,5,-3,routine,5
70.3,2.63,6,5,-2,memory,4
93.6,2.2,0,1,-3,attention,1
50.1,3.58,5,5,3,attention,4
70.0,2.11,4,3,2,pattern,3
97.1,1.76,0,2,1,memory,3
65.0,1.76,5,4,-1,attention,3
82.0,3.78,2,5,2,memory,5
74.5,2.06,2,3,1,attention,3
40.9,4.09,8,5,-2,attention,4
55.5,2.48,7,5,2,attention,4
80.9,2.14,3,1,-2,pattern,1
85.8,1.72,1,2,-3,memory,2
73.0,3.53,2,5,3,pattern,5
100.0,1.54,0,1,-3,pattern,2
50.7,2.51,5,4,0,attention,3
90.1,3.58,0,5,-2,routine,5
100.0,1.38,0,1,-2,memory,2
65.2,3.51,5,3,1,pattern,2
70.5,3.46,3,5,3,pattern,5
75.1,3.42,2,4,-3,memory,3
77.0,2.1,1,3,-1,attention,3
84.3,1.95,0,2,1,memory,2
78.6,2.28,3,4,1,attention,4
78.3,3.59,1,4,0,routine,4
53.3,3.45,4,4,3,pattern,3
75.8,3.39,2,4,1,attention,4
84.7,3.04,0,3,0,memory,3
88.8,2.39,0,3,3,memory,4
75.1,2.62,5,4,-3,pattern,3
100.0,1.14,0,1,2,routine,2
57.9,4.04,5,5,-2,attention,4
100.0,0.96,0,1,-3,attention,2
100.0,2.45,1,1,0,pattern,2
55.9,4.6,4,5,1,memory,4
86.5,2.9,0,2,2,memory,2
97.1,2.36,0,2,2,memory,3
75.7,1.24,0,2,2,attention,3
82.3,3.05,2,1,-3,pattern,1
80.7,2.2,1,4,-1,pattern,4
70.4,4.14,2,4,-3,memory,3
89.8,2.76,0,4,2,memory,5
51.1,2.59,2,3,0,attention,2
57.9,2.52,3,5,3,pattern,5
45.6,2.97,4,5,-1,attention,4
53.1,3.12,4,5,3,routine,4
76.4,2.43,1,3,0,attention,3
82.3,2.71,3,3,-2,pattern,3
63.3,3.74,4,5,1,routine,4
83.2,2.19,2,1,2,routine,1
66.5,3.8,1,4,2,pattern,4
56.7,2.57,3,4,-1,pattern,3
88.8,2.21,1,4,3,routine,5
59.8,2.32,6,4,3,attention,3
97.6,1.93,0,1,-2,pattern,2
96.5,3.03,1,2,1,attention,2
69.1,3.67,3,4,-1,routine,3
97.4,1.88,0,3,-1,attention,4
89.4,1.57,4,3,-3,routine,3
62.8,2.6,4,4,-2,attention,3
85.3,2.14,4,3,-2,routine,3
100.0,1.9,0,1,-1,routine,2
87.4,0.84,2,1,3,attention,2
84.7,2.04,2,3,2,routine,3
100.0,1.03,0,1,1,routine,2
87.7,0.77,0,1,1,memory,2
82.0,3.03,0,4,1,memory,4
93.3,2.3,0,3,3,pattern,4
59.9,3.02,7,5,-2,memory,4
77.9,2.59,4,3,-1,routine,2
77.9,3.77,3,3,2,attention,3
71.7,3.79,6,4,-2,attention,3
96.0,1.75,1,1,3,pattern,2
85.2,2.01,0,3,2,attention,4
73.3,3.42,1,3,2,pattern,3
49.0,3.76,4,5,0,memory,4
100.0,2.06,1,1,3,pattern,2
80.8,3.21,2,2,3,pattern,2
74.9,2.84,1,4,3,routine,4
79.3,2.86,4,3,-2,attention,2
64.1,3.45,2,4,-3,memory,3
100.0,1.53,0,1,0,pattern,2
71.6,3.17,0,5,-3,memory,5
100.0,0.6,0,1,0,routine,2
68.1,1.52,2,3,3,attention,3
71.6,1.98,4,2,1,memory,2
100.0,1.67,0,1,1,memory,2
59.4,2.32,5,4,-2,pattern,3
45.2,3.41,6,5,-2,pattern,4
57.9,4.38,4,5,-3,attention,4
82.7,3.07,1,4,-1,attention,4
57.5,2.24,2,3,-3,routine,2
74.6,3.8,2,5,-3,memory,4
55.9,2.81,3,4,2,pattern,4
100.0,2.81,0,1,-2,routine,1
100.0,2.22,0,2,-2,routine,3
77.5,3.04,3,3,0,pattern,2
81.8,3.02,1,3,-3,routine,3
68.3,2.18,1,3,1,attention,3
91.2,2.7,2,2,3,routine,2
63.4,3.08,6,5,1,routine,4
65.0,1.98,1,3,1,attention,3
72.4,3.52,3,3,-2,attention,2
78.1,3.83,1,5,1,routine,5
64.5,3.44,3,5,-2,pattern,4
74.6,1.02,2,1,-2,memory,1
84.6,1.41,0,2,0,memory,3
61.5,3.27,5,5,0,pattern,4
95.9,1.15,2,3,-1,routine,4
84.8,3.37,1,3,-2,attention,3
100.0,1.21,1,1,3,routine,2
74.2,3.7,2,4,2,attention,3
78.4,3.82,1,5,-2,attention,4
80.1,2.74,3,3,-1,routine,3
89.3,1.79,0,2,-1,attention,3
75.0,3.6,1,3,1,memory,3
88.6,1.47,1,3,1,pattern,4
72.7,3.27,0,4,-3,routine,4
47.2,3.99,4,5,-1,memory,4
62.2,3.77,2,5,-3,routine,4
100.0,0.6,1,1,-1,routine,2
92.0,1.36,1,1,-3,attention,1
63.7,2.2,3,5,1,memory,5
71.9,4.11,3,5,1,pattern,4
64.1,4.6,4,5,-1,memory,4
52.2,3.31,3,3,2,routine,2
78.8,2.69,3,4,-2,routine,4
77.6,2.16,5,1,-2,routine,1
82.1,2.45,1,3,1,pattern,3
86.7,2.32,0,3,3,pattern,4
81.4,2.81,3,5,2,attention,5
63.5,3.93,2,5,3,routine,5
91.1,1.97,4,1,0,routine,1
97.7,1.48,0,1,2,attention,2
87.6,1.61,0,1,-1,routine,2
64.8,3.83,5,4,2,pattern,3
81.8,1.62,4,2,1,pattern,2
91.1,3.36,0,5,2,pattern,5
100.0,1.23,0,2,0,attention,3
68.2,3.91,2,5,-2,memory,4
98.0,1.31,0,1,1,memory,2
100.0,2.5,0,2,1,attention,3
91.0,1.05,0,2,1,attention,3
93.0,1.38,1,1,0,pattern,2
